generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
48,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
49,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
50,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
51,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
52,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
53,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
54,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
55,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
56,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
57,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
