generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
17,0.7407035930752506,0.25,0.7407035930752506,0.023431304842233658,0.9712389380530974,0.95448798988622,0.911707754863184,0.028761061946902658,0.045512010113780026,0.1592920353982301,0.027812895069532217
18,0.7407035930752506,0.25,0.7407035930752506,0.023431304842233658,0.9712389380530974,0.95448798988622,0.911707754863184,0.028761061946902658,0.045512010113780026,0.1592920353982301,0.027812895069532217
19,0.7408559873746351,0.25,0.7408559873746351,0.031001832336187363,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
20,0.7408559873746351,0.25,0.7408559873746351,0.031001832336187363,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
21,0.7408559873746351,0.25,0.7408559873746351,0.031001832336187363,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
22,0.7408559873746351,0.25,0.7408559873746351,0.031001832336187363,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
23,0.7408559873746351,0.25,0.7408559873746351,0.031001832336187363,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
24,0.7408559873746351,0.25,0.7408559873746351,0.031001832336187363,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
25,0.7408559873746351,0.25,0.7408559873746351,0.031001832336187363,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
26,0.7408559873746351,0.25,0.7408559873746351,0.031001832336187363,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
27,0.7410057753370718,0.25,0.7410057753370718,0.028006073087453842,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
28,0.7410057753370718,0.25,0.7410057753370718,0.028006073087453842,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
29,0.7410057753370718,0.25,0.7410057753370718,0.028006073087453842,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
30,0.7410057753370718,0.25,0.7410057753370718,0.028006073087453842,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
31,0.7410057753370718,0.25,0.7410057753370718,0.028006073087453842,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
32,0.7410057753370718,0.25,0.7410057753370718,0.028006073087453842,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
33,0.7410621080593781,0.25,0.7410621080593781,0.02687941864132881,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
34,0.7410621080593781,0.25,0.7410621080593781,0.02687941864132881,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
35,0.7410621080593781,0.25,0.7410621080593781,0.02687941864132881,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
36,0.7410621080593781,0.25,0.7410621080593781,0.02687941864132881,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
37,0.7410621080593781,0.25,0.7410621080593781,0.02687941864132881,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
38,0.7410621080593781,0.25,0.7410621080593781,0.02687941864132881,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
39,0.7410621080593781,0.25,0.7410621080593781,0.02687941864132881,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
40,0.7410716725559549,0.25,0.7410716725559549,0.02668812870979309,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
41,0.7410716725559549,0.25,0.7410716725559549,0.02668812870979309,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
42,0.7410716725559549,0.25,0.7410716725559549,0.02668812870979309,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
43,0.7410738544584826,0.25,0.7410738544584826,0.026644490659236908,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
44,0.7410738544584826,0.25,0.7410738544584826,0.026644490659236908,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
45,0.7411626322241144,0.25,0.7411626322241144,0.024868935346603394,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
46,0.7411626322241144,0.25,0.7411626322241144,0.024868935346603394,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
47,0.7411626322241144,0.25,0.7411626322241144,0.024868935346603394,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
48,0.7411626322241144,0.25,0.7411626322241144,0.024868935346603394,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
49,0.7411826868587749,0.25,0.7411826868587749,0.024467842653393745,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
50,0.7411971183539943,0.25,0.7411971183539943,0.024179212749004364,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
51,0.7411971183539943,0.25,0.7411971183539943,0.024179212749004364,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
52,0.7412057243333773,0.25,0.7412057243333773,0.024007093161344528,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
53,0.7412057243333773,0.25,0.7412057243333773,0.024007093161344528,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
54,0.7412076680035905,0.25,0.7412076680035905,0.023968219757080078,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
55,0.7412076680035905,0.25,0.7412076680035905,0.023968219757080078,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
